,corp_name,corp_ticker
3234,KODEX 한국대만IT프리미어,298770
3235,KODEX 헬스케어,266420
3236,KODEX 200,069500
3237,KODEX 200미국채혼합,284430
3238,KODEX 멀티에셋하이인컴(H),321410
3239,KODEX 미국S&P500선물(H),219480
3240,KODEX 국채선물10년인버스,176950
3241,KODEX 국채선물10년,152380
3242,KODEX 건설,117700
3243,KODEX 단기채권PLUS,214980
3244,KODEX 단기채권,153130
3245,KODEX 레버리지,122630
3246,KODEX 미국S&P바이오(합성),185680
3247,KODEX 보험,140700
3248,KODEX 삼성그룹밸류,213610
3249,KODEX 에너지화학,117460
3250,KODEX 운송,140710
3251,KODEX 인버스,114800
3252,KODEX 철강,117680
3253,SOL 200TR,295040
3254,SOL KRX300,292500
3255,SOL 차이나강소기업CSI500(합성 H),220130
3256,TREX 200,108590
3257,TREX 펀더멘탈 200,145850
3258,KOSEF 코스피100,153270
3259,KOSEF 국고채10년레버리지,167860
3260,KOSEF 국고채10년,148070
3261,KOSEF 200TR,294400
3262,KOSEF 200,069660
3263,KOSEF 200선물레버리지,253250
3264,KOSEF 200선물인버스2X,253230
3265,KOSEF 200선물인버스,253240
3266,KOSEF Fn중소형,331910
3267,KOSEF KRX100,100910
3268,KOSEF 인도Nifty50(합성),200250
3269,KOSEF 고배당,104530
3270,KOSEF 국고채3년,114470
3271,KOSEF 단기자금,130730
3272,KOSEF 미국달러선물인버스,139660
3273,KOSEF 미국달러선물,138230
3274,KOSEF 미국달러선물레버리지,225800
3275,KOSEF 미국달러선물인버스2X,230480
3276,KOSEF 블루칩,104520
3277,KOSEF 코스닥150선물레버리지,291630
3278,KOSEF 코스닥150선물인버스,291620
3279,KOSEF 코스닥150,316670
3280,KOSEF 통안채1년,122260
3281,ACE 200TR,332500
3282,ACE 200,105190
3283,ACE 아시아TOP50S&P,277540
3284,ACE 골드선물 레버리지(합성 H),225130
3285,ACE 국고채3년,114460
3286,ACE 단기통안채,190620
3287,ACE 러시아MSCI(합성),265690
3288,ACE 레버리지,152500
3289,ACE 멕시코MSCI(합성),291130
3290,ACE 미국IT인터넷S&P(합성 H),280320
3291,ACE 미국WideMoat동일가중,309230
3292,ACE 미국부동산리츠(합성 H),181480
3293,ACE 밸류대형,143460
3294,ACE 베트남VN30(합성),245710
3295,ACE 삼성그룹동일가중,131890
3296,ACE 삼성그룹섹터가중,108450
3297,ACE Fn성장소비주도주,226380
3298,ACE 싱가포르리츠,316300
3299,ACE 인도네시아MSCI(합성),256440
3300,ACE 인버스,145670
3301,ACE 일본TOPIX레버리지(H),196030
3302,ACE 일본Nikkei225(H),238720
3303,ACE 일본TOPIX인버스(합성 H),205720
3304,ACE 중국본토CSI300,168580
3305,ACE 중국본토CSI300레버리지(합성),219900
3306,ACE 중장기국공채액티브,272910
3307,ACE 코스피,305050
3308,ACE 필리핀MSCI(합성),261920
3309,PLUS 200,152100
3310,PLUS 200선물레버리지,253150
3311,PLUS 200선물인버스2X,253160
3312,PLUS 코스피,227830
3313,PLUS 코스피50,122090
3314,PLUS KS로우사이즈가중TR,333950
3315,PLUS KS밸류가중TR,333970
3316,PLUS 미국S&P500(H),269540
3317,PLUS S&P글로벌인프라,269530
3318,PLUS 고배당저변동50,251590
3319,PLUS 고배당주,161510
3320,PLUS 고배당주채권혼합,251600
3321,PLUS 국채선물10년,289670
3322,PLUS 국채선물3년,298340
3323,PLUS 단기채권액티브,278620
3324,PLUS 미국나스닥테크,287180
3325,PLUS 미국단기회사채(AAA~A),332610
3326,PLUS 미국장기우량회사채,332620
3327,PLUS 스마트베타Quality채권혼합,238670
3328,PLUS 심천차이넥스트(합성),256450
3329,PLUS 우량회사채50,239660
3330,PLUS 주도업종,280920
3331,PLUS 중형주저변동50,266550
3332,PLUS 코스닥150선물인버스,301410
3333,PLUS 코스닥150,301400
3334,PLUS 코스피TR,328370
3335,PLUS 미국다우존스고배당주(합성 H),213630
3336,PLUS 글로벌MSCI(합성 H),189400
3337,PLUS 선진국MSCI(합성 H),195970
3338,PLUS 신흥국MSCI(합성 H),195980
3339,HK S&P코리아로우볼,215620
3340,RISE 200TR,361580
3341,RISE 5G테크,367760
3342,RISE 수소경제테마,367770
3343,RISE 미국고정배당우선증권 TR,354240
3344,RISE 미국나스닥100,368590
3345,RISE 차이나항셍테크,371150
3346,HANARO Fn K-뉴딜디지털플러스,368190
3347,HANARO Fn5G산업,367740
3348,HANARO KAP초장기국고채,346000
3349,HANARO 글로벌럭셔리S&P(합성),354350
3350,TIGER 2차전지TOP10,364980
3351,TIGER AI코리아그로스액티브,365040
3352,TIGER BBIG,364960
3353,TIGER CD금리투자KIS(합성),357870
3354,TIGER 게임TOP10,364990
3355,TIGER 글로벌클라우드컴퓨팅INDXX,371450
3356,TIGER 리츠부동산인프라채권TR KIS,341850
3357,TIGER 미국S&P500,360750
3358,TIGER 바이오TOP10,364970
3359,TIGER 인터넷TOP10,365000
3360,TIGER 차이나바이오테크SOLACTIVE,371470
3361,TIGER 차이나전기차SOLACTIVE,371460
3362,TIGER 차이나항셍테크,371160
3363,KODEX 200IT TR,363580
3364,KODEX 200롱코스닥150숏선물,360140
3365,KODEX K-뉴딜디지털플러스,368680
3366,KODEX K-이노베이션액티브,373490
3367,KODEX 미국부동산리츠(H),352560
3368,KODEX 일본부동산리츠(H),352540
3369,KODEX 장기종합채권(AA-이상)액티브KAP,363570
3370,KODEX 차이나항셍테크,372330
3371,KODEX 코스닥150롱코스피200숏선물,360150
3372,KODEX 코스피TR,359210
3373,KODEX 혁신기술테마액티브,364690
3374,SOL KIS단기통안채,363510
3375,KOSEF 미국방어배당성장나스닥,373790
3376,ACE 종합채권(AA-이상)KIS액티브,356540
3377,ACE 국고채10년,365780
3378,ACE 미국S&P500,360200
3379,ACE 미국나스닥100,367380
3380,ACE 베트남VN30선물블룸버그레버리지(H),371130
3381,ACE 차이나항셍테크,371870
3382,ACE 코스닥150,354500
3383,PLUS 신흥국MSCI인버스(합성 H),373530
3384,RISE 컨택트대표,388280
3385,RISE KIS국고채30년Enhanced,385560
3386,RISE 메타버스,401170
3387,RISE 국채선물5년추종인버스,397410
3388,RISE 국채선물5년추종,397420
3389,RISE 글로벌데이터센터리츠(합성),375270
3390,RISE 글로벌메타버스,411720
3391,RISE 글로벌클린에너지,399580
3392,RISE 단기종합채권(AA-이상)액티브,385550
3393,RISE 미국S&P500,379780
3394,RISE 비메모리반도체액티브,388420
3395,RISE 유로스탁스50(H),379790
3396,RISE 종합채권(A-이상)액티브,385540
3397,HANARO 200 TOP10,407310
3398,HANARO Fn K-POP&미디어,395290
3399,HANARO Fn K-게임,395280
3400,HANARO Fn K-메타버스MZ,402460
3401,HANARO Fn K-반도체,395270
3402,HANARO Fn골프테마,407300
3403,HANARO Fn전기&수소차,381560
3404,HANARO Fn친환경에너지,381570
3405,HANARO 글로벌탄소배출권선물ICE(합성),401590
3406,HANARO 단기채권액티브,390950
3407,HANARO 탄소효율그린뉴딜,375760
3408,마이다스 코스피액티브,403790
3409,TIGER 2차전지TOP10레버리지,412570
3410,TIGER BBIG레버리지,412560
3411,TIGER Fn메타버스,400970
3412,TIGER Fn반도체TOP10,396500
3413,TIGER Fn신재생에너지,377990
3414,TIGER KRX기후변화솔루션,404540
3415,TIGER 글로벌BBIG액티브,387270
3416,TIGER 글로벌메타버스액티브,412770
3417,TIGER 미국테크TOP10 INDXX,381170
3418,TIGER 미국필라델피아반도체나스닥,381180
3419,TIGER 차이나반도체FACTSET,396520
3420,TIGER 차이나클린에너지SOLACTIVE,396510
3421,TIGER 탄소효율그린뉴딜,376410
3422,TIGER 퓨처모빌리티액티브,387280
3423,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),394670
3424,TIGER 글로벌자율주행&전기차SOLACTIVE,394660
3425,KODEX K-메타버스액티브,401470
3426,KODEX K-미래차액티브,385520
3427,KODEX K-신재생에너지액티브,385510
3428,KODEX Top10동일가중,395170
3429,KODEX 기후변화솔루션,404260
3430,KODEX 미국S&P500TR,379800
3431,KODEX 미국나스닥100TR,379810
3432,KODEX 미국나스닥100레버리지(합성 H),409820
3433,KODEX 미국나스닥100선물인버스(H),409810
3434,KODEX 미국메타버스나스닥액티브,411420
3435,KODEX 미국반도체MV,390390
3436,KODEX 미국스마트모빌리티S&P,390400
3437,KODEX 시스템반도체,395160
3438,KODEX 웹툰&드라마,395150
3439,KODEX 유럽탄소배출권선물ICE(H),400570
3440,KODEX 탄소효율그린뉴딜,375770
3441,SOL 200 Top10,411540
3442,SOL KRX기후변화솔루션,404650
3443,SOL 글로벌탄소배출권선물ICE(합성),400590
3444,SOL 미국S&P500ESG,399110
3445,SOL 유럽탄소배출권선물S&P(H),400580
3446,SOL 차이나태양광CSI(합성),413220
3447,에셋플러스 글로벌플랫폼액티브,407830
3448,에셋플러스 코리아플랫폼액티브,407820
3449,KCGI 테크미디어텔레콤액티브,407160
3450,KCGI 스마트커머스액티브,407170
3451,KOSEF 독일DAX,411860
3452,KOSEF 글로벌디지털경제,394340
3453,KOSEF 글로벌퓨처모빌리티,394350
3454,TIMEFOLIO K신재생에너지액티브,404120
3455,TIMEFOLIO K이노베이션액티브,385710
3456,TIMEFOLIO K컬처액티브,410870
3457,TIMEFOLIO 코스피액티브,385720
3458,ACE 2차전지&친환경차액티브,385600
3459,ACE ESG액티브,385590
3460,ACE Fn5G플러스,380340
3461,ACE KRX금현물,411060
3462,ACE 글로벌메타버스테크액티브,411050
3463,ACE 미국배당다우존스,402970
3464,ACE 미국친환경그린테마INDXX,391600
3465,PLUS ESG가치주액티브,395750
3466,PLUS ESG성장주액티브,395760
3467,HK 베스트일레븐액티브,391670
3468,HK 하이볼액티브,391680
3469,BNK 주주가치액티브,445690
3470,마이티 다이나믹퀀트액티브,442260
3471,RISE 25-11 회사채(AA-이상)액티브,448600
3472,RISE 2차전지액티브,422420
3473,RISE 창업투자회사,427110
3474,RISE 플랫폼테마,427120
3475,RISE TDF2030액티브,442550
3476,RISE TDF2040액티브,442560
3477,RISE TDF2050액티브,442570
3478,RISE 국채선물3년,432600
3479,RISE 글로벌농업경제,437370
3480,RISE 글로벌수소경제,417450
3481,RISE 글로벌원자력,442320
3482,RISE 미국단기투자등급회사채액티브,437350
3483,RISE 미국빅데이터Top3채권혼합,449580
3484,RISE 배터리 리사이클링,446700
3485,RISE 삼성그룹Top3채권혼합,448630
3486,HANARO 32-10 국고채액티브,448490
3487,HANARO Fn K-푸드,438900
3488,HANARO Fn조선해운,441540
3489,HANARO 글로벌백신치료제MSCI,432850
3490,HANARO 글로벌신재생에너지MSCI(합성),448510
3491,HANARO 글로벌워터MSCI(합성),424460
3492,HANARO 미국S&P500,432840
3493,HANARO 미국메타버스iSelect,419170
3494,HANARO 원자력iSelect,434730
3495,DAISHIN343 K200,434960
3496,마이다스 중소형액티브,438740
3497,TIGER KEDI혁신기업ESG30,417630
3498,TIGER MKF배당귀족,445910
3499,TIGER 글로벌멀티에셋TIF액티브,440340
3500,TIGER 글로벌사이버보안INDXX,418670
3501,TIGER 미국S&P500TR(H),448290
3502,TIGER 미국S&P500배당귀족,429000
3503,TIGER 미국나스닥100TR채권혼합Fn,435420
3504,TIGER 미국나스닥100TR(H),448300
3505,TIGER 미국나스닥100레버리지(합성),418660
3506,TIGER 미국나스닥100커버드콜(합성),441680
3507,TIGER 미국나스닥넥스트100,429010
3508,TIGER 차이나과창판STAR50(합성),414780
3509,TIGER 차이나항셍테크레버리지(합성 H),438320
3510,TIGER 테슬라채권혼합Fn,447770
3511,TIGER 투자등급회사채액티브,438330
3512,TIGER 한중반도체(합성),449690
3513,TIGER 한중전기차(합성),449680
3514,TIGER KOFR금리액티브(합성),449170
3515,TIGER 미국필라델피아반도체레버리지(합성),423920
3516,FOCUS AI코리아액티브,448570
3517,KODEX ESG종합채권(A-이상)액티브,439860
3518,KODEX K-로봇액티브,445290
3519,KODEX K-친환경조선해운액티브,445150
3520,KODEX KOFR금리액티브(합성),423160
3521,KODEX TDF2030액티브,433970
3522,KODEX TDF2040액티브,433980
3523,KODEX TDF2050액티브,434060
3524,KODEX 국고채30년액티브,439870
3525,KODEX 미국ETF산업Top10 Indxx,428560
3526,KODEX 미국S&P500(H),449180
3527,KODEX 미국나스닥100(H),449190
3528,KODEX 미국배당커버드콜액티브,441640
3529,KODEX 미국종합채권ESG액티브(H),437080
3530,KODEX 미국클린에너지나스닥,419420
3531,KODEX 삼성전자채권혼합,448330
3532,KODEX 아시아달러채권ESG플러스액티브,437070
3533,KODEX 차이나2차전지MSCI(합성),419430
3534,KODEX 차이나과창판STAR50(합성),415340
3535,KODEX 차이나메타버스액티브,428510
3536,KODEX 한중반도체(합성),450190
3537,KODEX 한중전기차(합성),450180
3538,SOL KEDI메가테크액티브,444200
3539,SOL 국고채10년,438570
3540,SOL 국고채3년,438560
3541,SOL 미국S&P500,433330
3542,SOL 미국TOP5채권혼합40 Solactive,447620
3543,SOL 미국배당다우존스,446720
3544,SOL 차이나육성산업액티브(합성),415760
3545,SOL 한국형글로벌반도체액티브,423170
3546,SOL 한국형글로벌전기차&2차전지액티브,429980
3547,SOL 한국형글로벌플랫폼&메타버스액티브,429990
3548,SOL 종합채권(AA-이상)액티브,436140
3549,에셋플러스 글로벌대장장이액티브,433220
3550,에셋플러스 코리아대장장이액티브,442090
3551,WON 200,448100
3552,WON AI ESG액티브,413930
3553,WON 대한민국국고채액티브,426150
3554,WON 미국S&P500,444490
3555,WON 미국우주항공방산,440910
3556,KOSEF SK그룹대표주,450120
3557,KOSEF 물가채KIS,430500
3558,KOSEF 미국ETF산업STOXX,426330
3559,KOSEF 미국S&P500,449770
3560,KOSEF 미국S&P500(H),449780
3561,KOSEF 차이나A50커넥트MSCI,441330
3562,KOSEF 차이나A50커넥트레버리지MSCI(합성H),445930
3563,KOSEF 차이나A50커넥트인버스MSCI(합성 H),445950
3564,히어로즈 TDF2030액티브,435530
3565,히어로즈 TDF2040액티브,435540
3566,히어로즈 TDF2050액티브,435550
3567,히어로즈 글로벌리츠이지스액티브,437550
3568,히어로즈 단기채권ESG액티브,419890
3569,히어로즈 리츠이지스액티브,429870
3570,TIMEFOLIO Korea플러스배당액티브,441800
3571,TIMEFOLIO 미국S&P500액티브,426020
3572,TIMEFOLIO 미국나스닥100액티브,426030
3573,VITA MZ소비액티브,422260
3574,ACE 24-12 회사채(AA-이상)액티브,448880
3575,ACE G2전기차&자율주행액티브,414270
3576,ACE 글로벌반도체TOP4 Plus SOLACTIVE,446770
3577,ACE 글로벌브랜드TOP10블룸버그,435040
3578,ACE 단기채권알파액티브,440640
3579,ACE 미국S&P500채권혼합액티브,438080
3580,ACE 미국나스닥100채권혼합액티브,438100
3581,ACE 미국달러단기채권액티브,440650
3582,ACE 엔비디아채권혼합블룸버그,448540
3583,ACE 원자력테마딥서치,433500
3584,ACE 주주환원가치주액티브,447430
3585,ACE 중국과창판STAR50,416090
3586,PLUS K리츠,429740
3587,PLUS TDF2030액티브,433850
3588,PLUS TDF2040액티브,433860
3589,PLUS TDF2050액티브,433870
3590,PLUS TDF2060액티브,433880
3591,PLUS 글로벌AI,438210
3592,PLUS 글로벌HBM반도체,442580
3593,PLUS 글로벌수소&차세대연료전지,419650
3594,PLUS 글로벌희토류&전략자원생산기업,415920
3595,PLUS 미국S&P500,429760
3596,PLUS 미국대체투자Top10,426410
3597,PLUS 애플채권혼합,447660
3598,PLUS 우주항공&UAM,421320
3599,UNICORN R&D 액티브,433250
3600,BNK 24-11 회사채(AA-이상)액티브,470320
3601,BNK 2차전지양극재,466810
3602,BNK 미래전략기술액티브,457930
3603,마이티 26-09 특수채(AAA)액티브,465780
3604,ITF 200,472840
3605,RISE 25-03 회사채(AA-이상)액티브,464540
3606,RISE 2차전지TOP10,465330
3607,RISE 2차전지TOP10인버스(합성),465350
3608,RISE AI&로봇,469070
3609,RISE KP달러채권액티브,469580
3610,RISE 국채30년레버리지(합성),451670
3611,RISE 글로벌자산배분액티브,461490
3612,RISE 글로벌주식분산액티브,459750
3613,RISE 머니마켓액티브,455890
3614,RISE 미국30년국채엔화노출(합성 H),472870
3615,RISE 미국30년국채커버드콜(합성),472830
3616,RISE 미국S&P500(H),453330
3617,RISE 미국S&P배당킹,460660
3618,RISE 미국달러SOFR금리액티브(합성),455960
3619,RISE 미국달러선물인버스,469530
3620,RISE 미국반도체NYSE,469060
3621,RISE 미국반도체NYSE(H),469050
3622,RISE 중국본토CSI300,463300
3623,HANARO CAPEX설비투자iSelect,454320
3624,HANARO CD금리액티브(합성),471290
3625,HANARO K-메디테크,473380
3626,HANARO KOFR금리액티브(합성),453060
3627,HANARO 글로벌반도체TOP10 SOLACTIVE,464060
3628,HANARO 글로벌생성형AI액티브,461340
3629,HANARO 미국애그테크,472490
3630,HANARO 유로존국채25년플러스(합성 H),456100
3631,HANARO 종합채권(AA-이상)액티브,461500
3632,TIGER 24-12 금융채(AA-이상),470260
3633,TIGER 25-10 회사채(A+이상)액티브,453540
3634,TIGER 2차전지소재Fn,462010
3635,TIGER AI반도체핵심공정,471760
3636,TIGER TSMC밸류체인FACTSET,453950
3637,TIGER 글로벌AI&로보틱스 INDXX,464310
3638,TIGER 글로벌AI액티브,466950
3639,TIGER 글로벌혁신블루칩TOP10,464930
3640,TIGER 미국30년국채스트립액티브(합성 H),458250
3641,TIGER 미국달러SOFR금리액티브(합성),456610
3642,TIGER 미국배당다우존스,458730
3643,TIGER 미국캐시카우100,465670
3644,TIGER 미국테크TOP10 INDXX(H),472160
3645,TIGER 미국테크TOP10채권혼합,472170
3646,TIGER 미국투자등급회사채액티브(H),458260
3647,TIGER 우주방산,463250
3648,TIGER 은행고배당플러스TOP10,466940
3649,TIGER 인도니프티50,453870
3650,TIGER 일본반도체FACTSET,465660
3651,TIGER 차이나전기차레버리지(합성),456680
3652,TIGER 코스닥글로벌,461580
3653,TIGER 미국배당다우존스타겟커버드콜1호,458750
3654,TIGER 코리아테크액티브,471780
3655,TIGER 국고채30년스트립액티브,451530
3656,TIGER 미국배당다우존스타겟커버드콜2호,458760
3657,TIGER 배당커버드콜액티브,472150
3658,TIGER 종합채권(AA-이상)액티브,451540
3659,KODEX 24-12 은행채(AA+이상)액티브,465680
3660,KODEX 25-11 회사채(A+이상)액티브,467940
3661,KODEX 26-12 회사채(AA-이상)액티브,473290
3662,KODEX 2차전지산업레버리지,462330
3663,KODEX 2차전지핵심소재10,461950
3664,KODEX 33-06 국고채액티브,457690
3665,KODEX 53-09 국고채액티브,457700
3666,KODEX AI반도체핵심장비,471990
3667,KODEX CD금리액티브(합성),459580
3668,KODEX iShares미국하이일드액티브,468380
3669,KODEX 국고채10년액티브,471230
3670,KODEX 미국S&P500경기소비재,453660
3671,KODEX 미국S&P500금융,453650
3672,KODEX 미국S&P500유틸리티,463640
3673,KODEX 미국S&P500커뮤니케이션,463690
3674,KODEX 미국S&P500테크놀로지,463680
3675,KODEX 미국S&P500필수소비재,453630
3676,KODEX 미국S&P500헬스케어,453640
3677,KODEX 미국달러SOFR금리액티브(합성),455030
3678,KODEX 미국서학개미,473460
3679,KODEX 아시아AI반도체exChina액티브,446690
3680,KODEX 유럽명품TOP10 STOXX,456250
3681,KODEX 인도Nifty50레버리지(합성),453820
3682,KODEX 인도Nifty50,453810
3683,KODEX 코스닥글로벌,461450
3684,KODEX 테슬라밸류체인FactSet,459560
3685,KODEX iShares미국인플레이션국채액티브,468370
3686,KODEX iShares미국투자등급회사채액티브,468630
3687,KoAct 글로벌AI&로봇액티브,471040
3688,KoAct 바이오헬스케어액티브,462900
3689,SOL 24-12 회사채(AA-이상)액티브,469820
3690,SOL 25-09 회사채(AA-이상)액티브,462540
3691,SOL 2차전지소부장Fn,455860
3692,SOL AI반도체소부장,455850
3693,SOL 미국30년국채액티브(H),461600
3694,SOL 미국30년국채커버드콜(합성),473330
3695,SOL 의료기기소부장Fn,464610
3696,SOL 자동차TOP3플러스,466930
3697,SOL 자동차소부장Fn,464600
3698,SOL 조선TOP3플러스,466920
3699,SOL 초단기채권액티브,469830
3700,SOL 코스닥150,450910
3701,SOL 미국배당다우존스(H),452360
3702,SOL 유럽탄소배출권선물인버스ICE(H),459370
3703,에셋플러스 글로벌다이나믹시니어액티브,462340
3704,에셋플러스 글로벌영에이지액티브,451150
3705,WON 25-09 회사채(AA-이상)액티브,468820
3706,WON 단기국공채액티브,458030
3707,KOSEF Fn유전자혁신기술,460280
3708,KOSEF K-테크TOP10,469790
3709,KOSEF 글로벌AI반도체,473490
3710,KOSEF 글로벌전력반도체,473500
3711,KOSEF 미국나스닥100(H),453080
3712,KOSEF 차이나내수소비TOP CSI,454180
3713,KOSEF 코스닥글로벌,467540
3714,히어로즈 25-09 미국채권(AA-이상)액티브,467620
3715,히어로즈 26-09 회사채(AA-이상)액티브,464240
3716,히어로즈 CD금리액티브(합성),458210
3717,히어로즈 국고채30년액티브,471460
3718,히어로즈 미국달러SOFR금리액티브(합성),460270
3719,히어로즈 미국성장기업30액티브,459790
3720,히어로즈 종합채권(AA-이상)액티브,454780
3721,TIMEFOLIO K바이오액티브,463050
3722,TIMEFOLIO 글로벌AI인공지능액티브,456600
3723,TRUSTON 주주가치액티브,472720
3724,1Q 25-08 회사채(A+이상)액티브,466400
3725,1Q K200액티브,451060
3726,1Q 단기금융채액티브,463290
3727,1Q 차이나H(H),472350
3728,VITA 밸류알파액티브,452440
3729,ACE 11월만기자동연장회사채AA-이상액티브,473440
3730,ACE 25-06 회사채(AA-이상)액티브,461260
3731,ACE 26-06 회사채(AA-이상)액티브,461270
3732,ACE AI반도체포커스,469150
3733,ACE 글로벌인컴TOP10 SOLACTIVE,460960
3734,ACE 미국30년국채선물레버리지(합성 H),452250
3735,ACE 미국30년국채액티브(H),453850
3736,ACE 미국달러SOFR금리(합성),456880
3737,ACE 미국빅테크TOP7 Plus레버리지(합성),465610
3738,ACE 미국빅테크TOP7 Plus인버스(합성),465620
3739,ACE 미국빅테크TOP7 Plus,465580
3740,ACE 미국주식베스트셀러,473590
3741,ACE 미국하이일드액티브(H),455660
3742,ACE 일본반도체,469160
3743,ACE 테슬라밸류체인액티브,457480
3744,ACE 포스코그룹포커스,469170
3745,PLUS KOFR금리,453010
3746,PLUS K방산,449450
3747,PLUS 국고채10년액티브,461460
3748,PLUS 국고채30년액티브,451600
3749,PLUS 미국달러SOFR금리액티브(합성),456200
3750,PLUS 미국채30년액티브,464470
3751,PLUS 미국테크TOP10,461900
3752,PLUS 일본반도체소부장,464920
3753,PLUS 종합채권(AA-이상)액티브,451000
3754,PLUS 태양광&ESS,457990
3755,PLUS 미국테크TOP10레버리지(합성),461910
3756,UNICORN 생성형AI강소기업액티브,470310
3757,HK 종합채권(AA-이상)액티브,472920
3758,KB Wise 분할매매 ETN,580010
3759,N2 레버리지 S&P500 ETN,550044
3760,N2 미국 IT TOP5 ETN(H),550041
3761,N2 인버스 레버리지 S&P500 ETN,550045
3762,N2 인버스 레버리지 WTI원유 선물 ETN(H),550043
3763,N2 코스피 변동성 매칭형 양매도 ETN,550057
3764,미래에셋 레버리지 원유선물혼합 ETN(H),520009
3765,미래에셋 원유선물혼합 ETN(H),520010
3766,미래에셋 인버스 원유선물혼합 ETN(H),520011
3767,미래에셋 중국 심천 100 ETN,590018
3768,미래에셋 코스피 양매도 5% OTM ETN,520026
3769,삼성 China A50 선물 ETN(H),530014
3770,삼성 KRX 금현물 ETN,530067
3771,삼성 레버리지 China A50 선물 ETN(H),530023
3772,삼성 레버리지 WTI원유 선물 ETN,530031
3773,삼성 레버리지 구리 선물 ETN(H),530063
3774,삼성 레버리지 금 선물 ETN(H),530055
3775,삼성 레버리지 은 선물 ETN(H),530061
3776,삼성 미국 대형 가치주 ETN,530020
3777,삼성 미국 대형 가치주 ETN(H),530016
3778,삼성 미국 대형 성장주 ETN,530019
3779,삼성 미국 대형 성장주 ETN(H),530015
3780,삼성 인버스 2X WTI원유 선물 ETN,530036
3781,삼성 인버스 2X 구리 선물 ETN(H),530064
3782,삼성 인버스 2X 금 선물 ETN(H),530056
3783,삼성 인버스 2X 은 선물 ETN(H),530062
3784,삼성 인버스 China A50 선물 ETN(H),530002
3785,삼성 코스피 양매도 5% OTM ETN,530060
3786,신한 K200 USD 선물 바이셀 ETN,500001
3787,신한 USD K200 선물 바이셀 ETN,500002
3788,신한 WTI원유 선물 ETN(H),500015
3789,신한 구리 선물 ETN(H),500018
3790,신한 금 선물 ETN(H),500016
3791,신한 다우존스지수 선물 ETN(H),500009
3792,신한 달러인덱스 선물 ETN(H),500011
3793,신한 레버리지 S&P500 선물 ETN,500050
3794,신한 레버리지 WTI원유 선물 ETN(H),500019
3795,신한 레버리지 구리 선물 ETN,500040
3796,신한 레버리지 금 선물 ETN,500037
3797,신한 레버리지 다우존스지수 선물 ETN(H),500020
3798,신한 레버리지 미국달러 선물 ETN,500035
3799,신한 레버리지 은 선물 ETN(H),500029
3800,신한 브렌트원유 선물 ETN(H),500004
3801,신한 옥수수 선물 ETN(H),500013
3802,신한 은 선물 ETN(H),500017
3803,신한 인버스 2X S&P500 선물 ETN,500051
3804,신한 인버스 2X WTI원유 선물 ETN(H),500027
3805,신한 인버스 2X 구리 선물 ETN,500041
3806,신한 인버스 2X 금 선물 ETN,500038
3807,신한 인버스 2X 다우존스지수 선물 ETN(H),500028
3808,신한 인버스 2X 미국달러 선물 ETN,500036
3809,신한 인버스 2X 은 선물 ETN(H),500030
3810,신한 인버스 WTI원유 선물 ETN(H),500003
3811,신한 인버스 구리 선물 ETN(H),500008
3812,신한 인버스 금 선물 ETN(H),500006
3813,신한 인버스 다우존스지수 선물 ETN(H),500010
3814,신한 인버스 달러인덱스 선물 ETN(H),500012
3815,신한 인버스 브렌트원유 선물 ETN(H),500005
3816,신한 인버스 옥수수 선물 ETN(H),500014
3817,신한 인버스 은 선물 ETN(H),500007
3818,신한 인버스 콩 선물 ETN(H),500024
3819,신한 콩 선물 ETN(H),500023
3820,한투 레버리지 S&P500 선물 ETN(H),570022
3821,한투 인버스 2X S&P500 선물 ETN(H),570023
3822,한투 코스피 양매도 3% OTM ETN,570029
3823,한투 코스피 양매도 5% OTM ETN,570019
3824,KB 레버리지 나스닥 100 ETN,580015
3825,KB 인버스 2X 나스닥 100 ETN,580014
3826,N2 iSelect 글로벌 EMP ETN(H),550059
3827,신한 레버리지 Russell 2000 ETN,500056
3828,신한 인버스 2X Russell 2000 ETN,500057
3829,신한 인버스 Russell 2000 ETN,500055
3830,한투 FTSE100 ETN,570047
3831,한투 S&P500 선물 ETN,570050
3832,한투 나스닥 100 ETN,570051
3833,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,580025
3834,KB 레버리지 S&P 500 선물 ETN(H),580016
3835,KB 레버리지 구리 선물 ETN(H),580032
3836,KB 레버리지 금 선물 ETN(H),580022
3837,KB 레버리지 은 선물 ETN(H),580026
3838,KB 인버스 2X S&P 500 선물 ETN,580017
3839,KB 인버스 2X 구리 선물 ETN(H),580033
3840,KB 인버스 2X 금 선물 ETN(H),580023
3841,KB 인버스 2X 은 선물 ETN(H),580027
3842,KB 인버스 2X 항셍테크 선물 ETN,580019
3843,KB 인버스 천연가스 선물 ETN,580021
3844,KB 천연가스 선물 ETN(H),580020
3845,N2 S&P500 버퍼10% 9월 ETN,550066
3846,N2 레버리지 구리 선물 ETN(H),550069
3847,N2 레버리지 금 선물 ETN(H),550062
3848,N2 레버리지 은 선물 ETN(H),550064
3849,N2 인버스 레버리지 구리 선물 ETN(H),550070
3850,N2 인버스 레버리지 금 선물 ETN(H),550063
3851,N2 인버스 레버리지 은 선물 ETN(H),550065
3852,대신 밀 선물 ETN(H),510015
3853,대신 인버스 천연가스 선물 ETN(H),510019
